d_codigo,d_asenta,d_tipo_asenta,D_mnpio,d_estado,d_ciudad,d_CP,c_estado,c_oficina,c_CP,c_tipo_asenta,c_mnpio,id_asenta_cpcons,d_zona,c_cve_ciudad
23089,El Palmar I,Fraccionamiento,La Paz,Baja California Sur,La Paz,23001,03,23001,,21,003,0853,Urbano,02
23089,Villas del Cortes,Colonia,La Paz,Baja California Sur,La Paz,23001,03,23001,,09,003,0854,Urbano,02
23089,Olas Altas,Fraccionamiento,La Paz,Baja California Sur,La Paz,23001,03,23001,,21,003,0855,Urbano,02
23089,La Pitahaya,Fraccionamiento,La Paz,Baja California Sur,La Paz,23001,03,23001,,21,003,0940,Urbano,02
23089,El Cardoncito,Fraccionamiento,La Paz,Baja California Sur,La Paz,23001,03,23001,,21,003,0945,Urbano,02
23089,Los Cardones,Fraccionamiento,La Paz,Baja California Sur,La Paz,23001,03,23001,,21,003,0958,Urbano,02
23090,El Conchalito,Colonia,La Paz,Baja California Sur,La Paz,23001,03,23001,,09,003,0006,Urbano,02
23090,Benito Ju�rez,Fraccionamiento,La Paz,Baja California Sur,La Paz,23001,03,23001,,21,003,0097,Urbano,02
23090,Campestre,Fraccionamiento,La Paz,Baja California Sur,La Paz,23001,03,23001,,21,003,0098,Urbano,02
23090,Jardines de La Paz,Colonia,La Paz,Baja California Sur,La Paz,23001,03,23001,,09,003,0099,Urbano,02
23090,Puesta del Sol,Fraccionamiento,La Paz,Baja California Sur,La Paz,23001,03,23001,,21,003,0101,Urbano,02
23090,San Jos�,Fraccionamiento,La Paz,Baja California Sur,La Paz,23001,03,23001,,21,003,0196,Urbano,02
23090,Casa Blanca,Fraccionamiento,La Paz,Baja California Sur,La Paz,23001,03,23001,,21,003,0197,Urbano,02
23090,Inalapa,Colonia,La Paz,Baja California Sur,La Paz,23001,03,23001,,09,003,0198,Urbano,02
23090,Bahia de la Paz,Fraccionamiento,La Paz,Baja California Sur,La Paz,23001,03,23001,,21,003,0239,Urbano,02
23090,Batall�n de Infanter�a de Marina No. 4,Zona militar,La Paz,Baja California Sur,La Paz,23001,03,23001,,47,003,0273,Urbano,02
23090,Solidaridad,Unidad habitacional,La Paz,Baja California Sur,La Paz,23001,03,23001,,31,003,0462,Urbano,02
23090,Los Girasoles,Unidad habitacional,La Paz,Baja California Sur,La Paz,23001,03,23001,,31,003,0463,Urbano,02
23090,Arcos del Sol,Unidad habitacional,La Paz,Baja California Sur,La Paz,23001,03,23001,,31,003,0464,Urbano,02
23090,Arcos del Sol I,Unidad habitacional,La Paz,Baja California Sur,La Paz,23001,03,23001,,31,003,0465,Urbano,02
23090,La Esperanza,Unidad habitacional,La Paz,Baja California Sur,La Paz,23001,03,23001,,31,003,0466,Urbano,02
23090,San Marino,Fraccionamiento,La Paz,Baja California Sur,La Paz,23001,03,23001,,21,003,0467,Urbano,02
23090,La Esperanza 2,Colonia,La Paz,Baja California Sur,La Paz,23001,03,23001,,09,003,0468,Urbano,02
23090,La Esperanza 3,Colonia,La Paz,Baja California Sur,La Paz,23001,03,23001,,09,003,0577,Urbano,02
23090,Cactus Harinera,Colonia,La Paz,Baja California Sur,La Paz,23001,03,23001,,09,003,0617,Urbano,02
23090,Tulipanes,Unidad habitacional,La Paz,Baja California Sur,La Paz,23001,03,23001,,31,003,0618,Urbano,02
23090,Capullo,Fraccionamiento,La Paz,Baja California Sur,La Paz,23001,03,23001,,21,003,0701,Urbano,02
23090,Privadas del Sol,Fraccionamiento,La Paz,Baja California Sur,La Paz,23001,03,23001,,21,003,0732,Urbano,02
23090,Bugambilias,Fraccionamiento,La Paz,Baja California Sur,La Paz,23001,03,23001,,21,003,0841,Urbano,02
23090,San Antonio El Zacatal,Fraccionamiento,La Paz,Baja California Sur,La Paz,23001,03,23001,,21,003,0897,Urbano,02
23090,Marina Sol,Fraccionamiento,La Paz,Baja California Sur,La Paz,23001,03,23001,,21,003,0937,Urbano,02
23090,Atardeceres,Unidad habitacional,La Paz,Baja California Sur,La Paz,23001,03,23001,,31,003,0946,Urbano,02
23094,Sector La Selva Fidepaz,Colonia,La Paz,Baja California Sur,La Paz,23001,03,23001,,09,003,0103,Urbano,02
23094,Las Flores,Fraccionamiento,La Paz,Baja California Sur,La Paz,23001,03,23001,,21,003,0199,Urbano,02
23094,Ballenas,Fraccionamiento,La Paz,Baja California Sur,La Paz,23001,03,23001,,21,003,0200,Urbano,02
23094,Las Quintas,Fraccionamiento,La Paz,Baja California Sur,La Paz,23001,03,23001,,21,003,0201,Urbano,02
23094,Los C�ntaros,Fraccionamiento,La Paz,Baja California Sur,La Paz,23001,03,23001,,21,003,0202,Urbano,02
23094,Los Peces,Fraccionamiento,La Paz,Baja California Sur,La Paz,23001,03,23001,,21,003,0203,Urbano,02
23095,La Sirena,Colonia,La Paz,Baja California Sur,La Paz,23001,03,23001,,09,003,0104,Urbano,02
23095,Sector Santa Rita,Colonia,La Paz,Baja California Sur,La Paz,23001,03,23001,,09,003,0105,Urbano,02
23095,Balandra Puesta del Sol,Unidad habitacional,La Paz,Baja California Sur,La Paz,23001,03,23001,,31,003,0469,Urbano,02
23095,Nueva Puesta del Sol,Fraccionamiento,La Paz,Baja California Sur,La Paz,23001,03,23001,,21,003,0700,Urbano,02
23096,Guaycura,Colonia,La Paz,Baja California Sur,La Paz,23001,03,23001,,09,003,0106,Urbano,02
23096,Playa de Santa Rita,Colonia,La Paz,Baja California Sur,La Paz,23001,03,23001,,09,003,0107,Urbano,02
23097,Los Pericues,Colonia,La Paz,Baja California Sur,La Paz,23001,03,23001,,09,003,0108,Urbano,02
23097,Mineros (Perla ROFOMEX),Colonia,La Paz,Baja California Sur,La Paz,23001,03,23001,,09,003,0109,Urbano,02
23097,Misioneros,Unidad habitacional,La Paz,Baja California Sur,La Paz,23001,03,23001,,31,003,0110,Urbano,02
23097,Ciudad del Recreo,Fraccionamiento,La Paz,Baja California Sur,La Paz,23001,03,23001,,21,003,0470,Urbano,02
23097,Pueblo Nuevo,Colonia,La Paz,Baja California Sur,La Paz,23001,03,23001,,09,003,0471,Urbano,02
23097,Villas del Mar,Fraccionamiento,La Paz,Baja California Sur,La Paz,23001,03,23001,,21,003,0473,Urbano,02
23097,Plan Hidr�ulico,Fraccionamiento,La Paz,Baja California Sur,La Paz,23001,03,23001,,21,003,0702,Urbano,02
23097,Residencial Marina Sur,Fraccionamiento,La Paz,Baja California Sur,La Paz,23001,03,23001,,21,003,0925,Urbano,02
23098,CCC y Perla de La Paz,Colonia,La Paz,Baja California Sur,La Paz,23001,03,23001,,09,003,0111,Urbano,02
23098,Garzas Agr�colas,Colonia,La Paz,Baja California Sur,La Paz,23001,03,23001,,09,003,0112,Urbano,02
23098,Las Garzas INFONAVIT,Unidad habitacional,La Paz,Baja California Sur,La Paz,23001,03,23001,,31,003,0113,Urbano,02
23098,Sector Inalapa,Colonia,La Paz,Baja California Sur,La Paz,23001,03,23001,,09,003,0114,Urbano,02
23098,C�caros,Fraccionamiento,La Paz,Baja California Sur,La Paz,23001,03,23001,,21,003,0204,Urbano,02
23098,Mar�a Conchita,Fraccionamiento,La Paz,Baja California Sur,La Paz,23001,03,23001,,21,003,0474,Urbano,02
23098,Las Margaritas,Unidad habitacional,La Paz,Baja California Sur,La Paz,23001,03,23001,,31,003,0475,Urbano,02
23098,Azaleas,Unidad habitacional,La Paz,Baja California Sur,La Paz,23001,03,23001,,31,003,0619,Urbano,02
23099,Las Arboledas,Colonia,La Paz,Baja California Sur,La Paz,23001,03,23001,,09,003,0115,Urbano,02
23099,Residencial Loreto,Fraccionamiento,La Paz,Baja California Sur,La Paz,23001,03,23001,,21,003,0116,Urbano,02
23099,Independencia,Unidad habitacional,La Paz,Baja California Sur,La Paz,23001,03,23001,,31,003,0476,Urbano,02
23099,Estrella,Unidad habitacional,La Paz,Baja California Sur,La Paz,23001,03,23001,,31,003,0477,Urbano,02
23099,Santa Mar�a,Unidad habitacional,La Paz,Baja California Sur,La Paz,23001,03,23001,,31,003,0478,Urbano,02
23100,San Bartolo,Pueblo,La Paz,Baja California Sur,,23202,03,23202,,28,003,0117,Rural,
23100,Las Golondrinas,Rancho,La Paz,Baja California Sur,,23202,03,23202,,48,003,0976,Rural,
23106,El Palo Verde,Rancho,La Paz,Baja California Sur,,23202,03,23202,,48,003,0968,Rural,
23130,Santa Rita,Rancher�a,La Paz,Baja California Sur,,23001,03,23001,,29,003,0119,Rural,
23133,El Agua de los Coyotes,Rancho,La Paz,Baja California Sur,,23001,03,23001,,48,003,0975,Rural,
23134,Puerto Chale,Rancher�a,La Paz,Baja California Sur,,23001,03,23001,,29,003,0266,Rural,
23140,Las �nimas,Rancho,La Paz,Baja California Sur,,23601,03,23601,,48,003,0970,Rural,
23143,San Evaristo,Rancher�a,La Paz,Baja California Sur,,23601,03,23601,,29,003,0972,Rural,
23150,Las Pocitas,Rancher�a,La Paz,Baja California Sur,,23001,03,23001,,29,003,0120,Rural,
23150,El Refugio,Rancher�a,La Paz,Baja California Sur,,23001,03,23001,,29,003,0160,Rural,
23154,La Cieneguita,Rancho,La Paz,Baja California Sur,,23001,03,23001,,48,003,0971,Rural,
23170,San Hilario,Rancher�a,La Paz,Baja California Sur,,23001,03,23001,,29,003,0121,Rural,
23174,San Juan de la Costa,Zona industrial,La Paz,Baja California Sur,,23001,03,23001,,37,003,0234,Rural,
23200,San Antonio de la Cruz,Rancher�a,La Paz,Baja California Sur,,23001,03,23001,,29,003,0122,Rural,
23203,Alfredo V. Bonfil,Rancher�a,La Paz,Baja California Sur,,23001,03,23001,,29,003,0125,Rural,
23205,El Centenario,Colonia,La Paz,Baja California Sur,,23001,03,23001,,09,003,0123,Rural,
23205,Chametla,Colonia,La Paz,Baja California Sur,,23001,03,23001,,09,003,0126,Rural,
23205,Puerta Azul,Fraccionamiento,La Paz,Baja California Sur,,23001,03,23001,,21,003,0252,Rural,
23205,Las Haciendas,Fraccionamiento,La Paz,Baja California Sur,,23001,03,23001,,21,003,0284,Urbano,
23205,Ampliaci�n Centenario,Colonia,La Paz,Baja California Sur,,23001,03,23001,,09,003,0616,Rural,
23205,El Comit�n,Fraccionamiento,La Paz,Baja California Sur,,23001,03,23001,,21,003,0861,Rural,
23205,Para�so del Mar,Fraccionamiento,La Paz,Baja California Sur,,23001,03,23001,,21,003,0912,Urbano,
23206,La Paz (Gral. Manuel M�rquez de Le�n),Aeropuerto,La Paz,Baja California Sur,,23001,03,23001,,01,003,0846,Urbano,
23206,Agroexportadora del Noroeste,Zona industrial,La Paz,Baja California Sur,,23001,03,23001,,37,003,0974,Rural,
23208,La Fortuna,Rancher�a,La Paz,Baja California Sur,,23001,03,23001,,29,003,0129,Rural,
23208,El Rosario,Rancher�a,La Paz,Baja California Sur,,23001,03,23001,,29,003,0130,Rural,
23208,Puerto de Pichilingue,Puerto,La Paz,Baja California Sur,,23001,03,23001,,40,003,0845,Rural,
23208,La Lagunita,Rancho,La Paz,Baja California Sur,,23001,03,23001,,48,003,0978,Rural,
23209,Las Vinoramas,Rancher�a,La Paz,Baja California Sur,,23001,03,23001,,29,003,0131,Rural,
23210,El Triunfo,Rancher�a,La Paz,Baja California Sur,,23202,03,23202,,29,003,0132,Rural,
23210,San Antonio,Rancher�a,La Paz,Baja California Sur,,23202,03,23202,,29,003,0256,Rural,
23213,El Encinito,Rancher�a,La Paz,Baja California Sur,,23231,03,23231,,29,003,0135,Rural,
23215,Agua Blanca,Rancher�a,La Paz,Baja California Sur,,23301,03,23301,,29,003,0136,Rural,
23216,Las Tres Pachitas,Rancher�a,La Paz,Baja California Sur,,23301,03,23301,,29,003,0137,Rural,
23217,El Rosario,Rancher�a,La Paz,Baja California Sur,,23202,03,23202,,29,003,0138,Rural,
23230,San Juan de los Planes,Pueblo,La Paz,Baja California Sur,,23231,03,23231,,28,003,0139,Rural,
23230,General Juan Dom�nguez Cota,Ejido,La Paz,Baja California Sur,,23231,03,23231,,15,003,0874,Rural,
23232,San Ferm�n (La Cuesta),Rancher�a,La Paz,Baja California Sur,,23231,03,23231,,29,003,0140,Rural,
23232,El Sargento,Rancher�a,La Paz,Baja California Sur,,23231,03,23231,,29,003,0141,Rural,
23232,La Ventana,Rancher�a,La Paz,Baja California Sur,,23231,03,23231,,29,003,0142,Rural,
23234,Agua Amarga,Rancher�a,La Paz,Baja California Sur,,23231,03,23231,,29,003,0144,Rural,
23234,San �ngel,Rancher�a,La Paz,Baja California Sur,,23231,03,23231,,29,003,0177,Rural,
23234,El Gordo,Rancho,La Paz,Baja California Sur,,23231,03,23231,,48,003,0281,Rural,
23234,San Pedro M�xico,Rancher�a,La Paz,Baja California Sur,,23231,03,23231,,29,003,0873,Rural,
23236,Ensenada de Muertos,Rancher�a,La Paz,Baja California Sur,,23231,03,23231,,29,003,0145,Rural,
23240,San Pedro,Rancher�a,La Paz,Baja California Sur,,23001,03,23001,,29,003,0146,Rural,
23243,El Anc�n,Rancher�a,La Paz,Baja California Sur,,23001,03,23001,,29,003,0973,Rural,
23244,Los Tamales,Rancho,La Paz,Baja California Sur,,23001,03,23001,,48,003,0969,Rural,
23247,San Ram�n,Rancher�a,La Paz,Baja California Sur,,23001,03,23001,,29,003,0128,Rural,
23248,Los Divisaderos,Rancher�a,La Paz,Baja California Sur,,23001,03,23001,,29,003,0143,Rural,
23248,�lvaro Obreg�n,Ejido,La Paz,Baja California Sur,,23001,03,23001,,15,003,0147,Rural,
23248,La Trinchera,Rancher�a,La Paz,Baja California Sur,,23001,03,23001,,29,003,0148,Rural,
23248,El Palmarito II,Rancher�a,La Paz,Baja California Sur,,23001,03,23001,,29,003,0153,Rural,
23248,El Pozo,Rancher�a,La Paz,Baja California Sur,,23001,03,23001,,29,003,0159,Rural,
23249,Los Algodones,Rancher�a,La Paz,Baja California Sur,,23001,03,23001,,29,003,0149,Rural,
23249,Santa Rita,Rancher�a,La Paz,Baja California Sur,,23001,03,23001,,29,003,0151,Rural,
23250,El Carrizal,Ejido,La Paz,Baja California Sur,,23001,03,23001,,15,003,0150,Rural,
23250,La Trinidad,Rancher�a,La Paz,Baja California Sur,,23001,03,23001,,29,003,0872,Rural,
23250,Agr�cola Santa Lidia,Rancho,La Paz,Baja California Sur,,23001,03,23001,,48,003,0977,Rural,
23252,San Mart�n,Rancher�a,La Paz,Baja California Sur,,23001,03,23001,,29,003,0152,Rural,
23252,El Cachanilla,Rancher�a,La Paz,Baja California Sur,,23001,03,23001,,29,003,0270,Rural,
23257,Santa Martha,Rancher�a,La Paz,Baja California Sur,,23001,03,23001,,29,003,0156,Rural,
23258,Melit�n Alb��ez Dom�nguez,Rancher�a,La Paz,Baja California Sur,,23301,03,23301,,29,003,0157,Rural,
23280,Santa Rosa,Rancher�a,La Paz,Baja California Sur,,23001,03,23001,,29,003,0158,Rural,
23283,Ley Federal de Reforma Agraria No. 2,Rancher�a,La Paz,Baja California Sur,,23001,03,23001,,29,003,0267,Rural,
23283,NCPE Conquista Agraria,Rancher�a,La Paz,Baja California Sur,,23001,03,23001,,29,003,0268,Rural,
23283,Ley Federal de Reforma Agraria N�mero Uno,Rancher�a,La Paz,Baja California Sur,,23001,03,23001,,29,003,0269,Rural,
23289,Buenavista,Rancher�a,La Paz,Baja California Sur,,23001,03,23001,,29,003,0161,Rural,
23300,Centro,Colonia,La Paz,Baja California Sur,Todos Santos,23301,03,23301,,09,003,0162,Urbano,07
23300,La Calera,Barrio,La Paz,Baja California Sur,Todos Santos,23301,03,23301,,02,003,0235,Urbano,07
23300,El Coyote,Barrio,La Paz,Baja California Sur,Todos Santos,23301,03,23301,,02,003,0236,Urbano,07
23300,Pueblo Nuevo,Barrio,La Paz,Baja California Sur,Todos Santos,23301,03,23301,,02,003,0237,Urbano,07
23300,Las Tunas,Barrio,La Paz,Baja California Sur,Todos Santos,23301,03,23301,,02,003,0243,Urbano,07
23300,La Poza,Barrio,La Paz,Baja California Sur,Todos Santos,23301,03,23301,,02,003,0244,Urbano,07
23300,La Cahchora,Barrio,La Paz,Baja California Sur,Todos Santos,23301,03,23301,,02,003,0245,Urbano,07
23300,El Vuelo del �guila,Barrio,La Paz,Baja California Sur,Todos Santos,23301,03,23301,,02,003,0246,Urbano,07
23300,La Orcadita,Colonia,La Paz,Baja California Sur,Todos Santos,23301,03,23301,,09,003,0276,Urbano,07
23300,Puesta del Sol,Colonia,La Paz,Baja California Sur,Todos Santos,23301,03,23301,,09,003,0277,Urbano,07
23300,La Esperanza,Colonia,La Paz,Baja California Sur,Todos Santos,23301,03,23301,,09,003,0530,Urbano,07
23300,San Vicente,Colonia,La Paz,Baja California Sur,Todos Santos,23301,03,23301,,09,003,0531,Urbano,07
23300,San Juan,Colonia,La Paz,Baja California Sur,Todos Santos,23301,03,23301,,09,003,0532,Urbano,07
23300,Las Quintas,Fraccionamiento,La Paz,Baja California Sur,Todos Santos,23301,03,23301,,21,003,0533,Urbano,07
23300,Las Flores,Colonia,La Paz,Baja California Sur,Todos Santos,23301,03,23301,,09,003,0534,Urbano,07
23300,San Ignacio,Colonia,La Paz,Baja California Sur,Todos Santos,23301,03,23301,,09,003,0535,Urbano,07
23300,El Rio,Colonia,La Paz,Baja California Sur,Todos Santos,23301,03,23301,,09,003,0536,Urbano,07
23300,Brisas del Pacifico,Colonia,La Paz,Baja California Sur,Todos Santos,23301,03,23301,,09,003,0537,Urbano,07
23300,El Pescadero,Pueblo,La Paz,Baja California Sur,Todos Santos,23301,03,23301,,28,003,0538,Urbano,07
23302,La Matanza,Rancher�a,La Paz,Baja California Sur,,23301,03,23301,,29,003,0164,Rural,
23302,Ampliaci�n de la Matanza,Rancher�a,La Paz,Baja California Sur,,23301,03,23301,,29,003,0280,Rural,
23302,La Matanza,Rancher�a,La Paz,Baja California Sur,,23301,03,23301,,29,003,0283,Rural,
23303,La Vinater�a,Rancher�a,La Paz,Baja California Sur,,23301,03,23301,,29,003,0163,Rural,
23303,El Ca��n de la Brecha,Rancher�a,La Paz,Baja California Sur,,23301,03,23301,,29,003,0165,Rural,
23304,El Salto,Rancher�a,La Paz,Baja California Sur,,23202,03,23202,,29,003,0166,Rural,
23311,El Valle Perdido,Rancher�a,La Paz,Baja California Sur,,23202,03,23202,,29,003,0172,Rural,
23312,El Pintado,Rancher�a,La Paz,Baja California Sur,,23301,03,23301,,29,003,0173,Rural,
23317,San Sim�n,Rancher�a,La Paz,Baja California Sur,,23301,03,23301,,29,003,0174,Rural,
23320,Boca del �lamo,Rancher�a,La Paz,Baja California Sur,,23301,03,23301,,29,003,0176,Rural,
23322,Santa Martha,Rancher�a,La Paz,Baja California Sur,,23202,03,23202,,29,003,0178,Rural,
23328,San Bartolo,Rancher�a,La Paz,Baja California Sur,,23202,03,23202,,29,003,0179,Rural,
23329,Rinc�n del Le�n,Rancher�a,La Paz,Baja California Sur,,23331,03,23331,,29,003,0180,Rural,
23330,Los Barriles,Pueblo,La Paz,Baja California Sur,,23331,03,23331,,28,003,0230,Rural,
23330,Buenos Aires,Rancher�a,La Paz,Baja California Sur,,23331,03,23331,,29,003,0947,Rural,
23333,El Coro,Rancher�a,La Paz,Baja California Sur,,23331,03,23331,,29,003,0231,Rural,
23333,El Corral Falso,Rancho,La Paz,Baja California Sur,,23331,03,23331,,48,003,0948,Rural,
23334,Agua de la Costa,Pueblo,La Paz,Baja California Sur,,23401,03,23401,,28,003,0229,Rural,
23350,Los Mezquites,Rancher�a,La Paz,Baja California Sur,,23301,03,23301,,29,003,0181,Rural,
23354,El Cardonal,Pueblo,La Paz,Baja California Sur,,23301,03,23301,,28,003,0154,Rural,
23354,El Pescadero,Rancher�a,La Paz,Baja California Sur,,23301,03,23301,,29,003,0171,Rural,
23354,Los Algodones,Rancher�a,La Paz,Baja California Sur,,23301,03,23301,,29,003,0271,Rural,
23354,La L�nea,Rancho,La Paz,Baja California Sur,,23301,03,23301,,48,003,0950,Rural,
23354,Las Tinas,Rancho,La Paz,Baja California Sur,,23301,03,23301,,48,003,0951,Rural,
23354,Punta Pescadero,Rancher�a,La Paz,Baja California Sur,,23301,03,23301,,29,003,0952,Rural,
23360,El Refugio,Rancher�a,La Paz,Baja California Sur,,23301,03,23301,,29,003,0183,Rural,
23361,San Carlos,Rancher�a,La Paz,Baja California Sur,,23301,03,23301,,29,003,0184,Rural,
23361,Los Cerritos,Equipamiento,La Paz,Baja California Sur,,23301,03,23301,,17,003,0279,Rural,
23361,Las Lagunillas,Rancher�a,La Paz,Baja California Sur,,23301,03,23301,,29,003,0282,Rural,
23362,Punta Lobos,Rancher�a,La Paz,Baja California Sur,,23301,03,23301,,29,003,0175,Rural,
23362,El Salado,Rancher�a,La Paz,Baja California Sur,,23301,03,23301,,29,003,0185,Rural,
23362,San Mart�n,Rancho,La Paz,Baja California Sur,,23301,03,23301,,48,003,0258,Rural,
23363,El Palmar del Balvino,Rancher�a,La Paz,Baja California Sur,,23301,03,23301,,29,003,0186,Rural,
23364,San Jacinto,Rancher�a,La Paz,Baja California Sur,,23301,03,23301,,29,003,0187,Rural,
23365,San Pedro de la Soledad,Rancher�a,La Paz,Baja California Sur,,23301,03,23301,,29,003,0188,Rural,
23366,El Barranco,Rancher�a,La Paz,Baja California Sur,,23301,03,23301,,29,003,0182,Rural,
23366,La Cuesta,Rancho,La Paz,Baja California Sur,,23301,03,23301,,48,003,0257,Rural,
23390,Plutarco El�as Calles,Colonia,La Paz,Baja California Sur,,23301,03,23301,,09,003,0189,Rural,
23395,El Palmarito,Rancho,La Paz,Baja California Sur,,23301,03,23301,,48,003,0074,Rural,
23400,San Jos� del Cabo Centro,Colonia,Los Cabos,Baja California Sur,San Jos� del Cabo,23401,03,23401,,09,008,0190,Urbano,04
23403,El Encanto de la Laguna,Fraccionamiento,Los Cabos,Baja California Sur,San Jos� del Cabo,23401,03,23401,,21,008,0023,Urbano,04
23403,Rinc�n de la Playa,Fraccionamiento,Los Cabos,Baja California Sur,San Jos� del Cabo,23401,03,23401,,21,008,0056,Urbano,04
23403,La Playa,Colonia,Los Cabos,Baja California Sur,San Jos� del Cabo,23401,03,23401,,09,008,0223,Urbano,04
23403,San Vicente,Barrio,Los Cabos,Baja California Sur,San Jos� del Cabo,23401,03,23401,,02,008,0594,Urbano,04
23403,La Choya INFONAVIT,Colonia,Los Cabos,Baja California Sur,San Jos� del Cabo,23401,03,23401,,09,008,0595,Urbano,04
23405,Loma Encantada,Fraccionamiento,Los Cabos,Baja California Sur,San Jos� del Cabo,23401,03,23401,,21,008,0002,Urbano,04
23405,Palmilla,Fraccionamiento,Los Cabos,Baja California Sur,San Jos� del Cabo,23401,03,23401,,21,008,0003,Urbano,04
23405,Rancho Cerro Colorado,Fraccionamiento,Los Cabos,Baja California Sur,San Jos� del Cabo,23401,03,23401,,21,008,0013,Urbano,04
23405,Cabo Colorado,Fraccionamiento,Los Cabos,Baja California Sur,San Jos� del Cabo,23401,03,23401,,21,008,0024,Urbano,04
23405,Club de Golf FONATUR,Fraccionamiento,Los Cabos,Baja California Sur,San Jos� del Cabo,23401,03,23401,,21,008,0064,Urbano,04
23405,Zona Hotelera San Jos� del Cabo,Zona comercial,Los Cabos,Baja California Sur,San Jos� del Cabo,23401,03,23401,,33,008,0645,Urbano,04
23405,Cabo Real,Fraccionamiento,Los Cabos,Baja California Sur,San Jos� del Cabo,23401,03,23401,,21,008,0646,Urbano,04
23405,La Joya de los Cabos,Unidad habitacional,Los Cabos,Baja California Sur,San Jos� del Cabo,23401,03,23401,,31,008,0647,Urbano,04
23405,Mykonos,Unidad habitacional,Los Cabos,Baja California Sur,San Jos� del Cabo,23401,03,23401,,31,008,0648,Urbano,04
23405,Coral Baja,Unidad habitacional,Los Cabos,Baja California Sur,San Jos� del Cabo,23401,03,23401,,31,008,0649,Urbano,04
23405,Ma�anitas,Unidad habitacional,Los Cabos,Baja California Sur,San Jos� del Cabo,23401,03,23401,,31,008,0650,Urbano,04
23405,La Antigua,Fraccionamiento,Los Cabos,Baja California Sur,San Jos� del Cabo,23401,03,23401,,21,008,0956,Urbano,04
23405,Vista Colorada,Fraccionamiento,Los Cabos,Baja California Sur,San Jos� del Cabo,23401,03,23401,,21,008,0957,Urbano,04
23406,8 de Octubre,Colonia,Los Cabos,Baja California Sur,San Jos� del Cabo,23401,03,23401,,09,008,0197,Urbano,04
23406,Club Campestre San Jos�,Fraccionamiento,Los Cabos,Baja California Sur,San Jos� del Cabo,23401,03,23401,,21,008,0198,Urbano,04
23406,Primero de Mayo,Colonia,Los Cabos,Baja California Sur,San Jos� del Cabo,23401,03,23401,,09,008,0199,Urbano,04
23406,5 de Febrero,Colonia,Los Cabos,Baja California Sur,San Jos� del Cabo,23401,03,23401,,09,008,0200,Urbano,04
23406,Costa Azul,Colonia,Los Cabos,Baja California Sur,San Jos� del Cabo,23401,03,23401,,09,008,0625,Urbano,04
23406,Gringos Hill,Condominio,Los Cabos,Baja California Sur,San Jos� del Cabo,23401,03,23401,,10,008,0626,Urbano,04
23406,Lomas de La Jolla,Colonia,Los Cabos,Baja California Sur,San Jos� del Cabo,23401,03,23401,,09,008,0707,Urbano,04
23406,Villas de La Joya,Colonia,Los Cabos,Baja California Sur,San Jos� del Cabo,23401,03,23401,,09,008,0708,Urbano,04
23406,Cerro del Vig�a,Colonia,Los Cabos,Baja California Sur,San Jos� del Cabo,23401,03,23401,,09,008,0709,Urbano,04
23406,Terrazas Costa Azul,Colonia,Los Cabos,Baja California Sur,San Jos� del Cabo,23401,03,23401,,09,008,0710,Urbano,04
23407,Rosarito,Colonia,Los Cabos,Baja California Sur,San Jos� del Cabo,23401,03,23401,,09,008,0196,Urbano,04
23407,Animas Bajas,Colonia,Los Cabos,Baja California Sur,San Jos� del Cabo,23401,03,23401,,09,008,0247,Urbano,04
23407,Animas Altas,Pueblo,Los Cabos,Baja California Sur,San Jos� del Cabo,23401,03,23401,,28,008,0589,Urbano,04
23407,Guaymitas,Colonia,Los Cabos,Baja California Sur,San Jos� del Cabo,23401,03,23401,,09,008,0592,Urbano,04
23407,Rinconada La Huerta,Colonia,Los Cabos,Baja California Sur,San Jos� del Cabo,23401,03,23401,,09,008,0652,Urbano,04
23420,Invi Santa Anita,Fraccionamiento,Los Cabos,Baja California Sur,San Jos� del Cabo,23401,03,23401,,21,008,0054,Urbano,04
23420,Real del Monte,Colonia,Los Cabos,Baja California Sur,San Jos� del Cabo,23401,03,23401,,09,008,0055,Urbano,04
23420,Costa Dorada,Fraccionamiento,Los Cabos,Baja California Sur,San Jos� del Cabo,23401,03,23401,,21,008,0058,Urbano,04
23420,Santa Anita,Colonia,Los Cabos,Baja California Sur,San Jos� del Cabo,23401,03,23401,,09,008,0192,Urbano,04
23420,Aeropuerto,Colonia,Los Cabos,Baja California Sur,San Jos� del Cabo,23401,03,23401,,09,008,0678,Urbano,04
23425,Santa Catarina,Colonia,Los Cabos,Baja California Sur,San Jos� del Cabo,23401,03,23401,,09,008,0635,Urbano,04
23426,La Ballena,Colonia,Los Cabos,Baja California Sur,San Jos� del Cabo,23401,03,23401,,09,008,0015,Urbano,04
23426,Puerto Nuevo,Fraccionamiento,Los Cabos,Baja California Sur,San Jos� del Cabo,23401,03,23401,,21,008,0057,Urbano,04
23426,Invi San Jos� Viejo,Colonia,Los Cabos,Baja California Sur,San Jos� del Cabo,23401,03,23401,,09,008,0653,Urbano,04
23426,Loma Cruz,Colonia,Los Cabos,Baja California Sur,San Jos� del Cabo,23401,03,23401,,09,008,0654,Urbano,04
23427,Monte Bello Condominio Plus,Fraccionamiento,Los Cabos,Baja California Sur,San Jos� del Cabo,23401,03,23401,,21,008,0012,Urbano,04
23427,Ampliaci�n Vista Hermosa,Colonia,Los Cabos,Baja California Sur,San Jos� del Cabo,23401,03,23401,,09,008,0016,Urbano,04
